Siruta,Localitate,Judet,Abs_liceal,Abs_postlic,Abs_primar_gimn,Abs_profes,Abs_tehnic,Abs_univ,Pop_liceal,Pop_profess,Pop_primar_gimn,Pop_univ
1017,Municipiul Alba Iulia,AB,873,174,598,72,0,1180,3814,458,5976,4953
1071,Ciugud,AB,0,0,7,0,0,0,0,0,108,0
1151,Oras Abrud,AB,90,0,55,12,0,0,377,21,400,0
1213,Municipiul Aiud,AB,384,108,213,14,0,0,1606,237,1819,0
1348,Municipiul Blaj,AB,299,42,225,33,0,20,1330,265,1887,111
1455,Oras Campeni,AB,309,71,69,12,0,0,1232,169,646,0
1696,Oras Cugir,AB,144,57,137,23,0,0,610,102,1461,0
1794,Oras Ocna Mures,AB,145,65,127,0,0,0,716,109,1003,0
1874,Municipiul Sebes,AB,372,0,269,91,0,0,1451,342,2683,0
1936,Oras Zlatna,AB,41,0,66,9,0,0,194,0,481,0
2130,Albac,AB,45,0,21,0,0,0,165,51,177,0
2309,Almasu Mare,AB,0,0,8,0,0,0,0,0,71,0
2381,Arieseni,AB,19,0,20,0,0,0,86,38,131,0
2577,Avram Iancu,AB,0,0,18,0,0,0,0,0,122,0
2915,Oras Baia De Aries,AB,119,30,32,0,0,0,488,11,194,0
2988,Berghin,AB,0,0,9,0,0,0,0,0,121,0
3039,Bistra,AB,0,0,38,0,0,0,0,0,359,0
3397,Blandiana,AB,0,0,8,0,0,0,0,0,64,0
3459,Bucium,AB,0,0,7,0,0,0,0,0,53,0
3761,Cenade,AB,0,0,8,0,0,0,0,0,84,0
3805,Cergau,AB,0,0,15,0,0,0,0,0,126,0
3841,Ceru-Bacainti,AB,0,0,4,0,0,0,0,0,19,0
3958,Cetatea De Balta,AB,0,0,12,0,0,0,0,0,264,0
4008,Ciuruleasa,AB,0,0,13,0,0,0,0,0,86,0
4106,Calnic,AB,0,0,19,0,0,0,0,0,205,0
4142,Cricau,AB,0,0,19,0,0,0,0,0,138,0
4188,Craciunelu De Jos,AB,0,0,14,0,0,0,0,0,182,0
4240,Daia Romana,AB,0,0,32,0,0,0,0,0,227,0
4268,Dostat,AB,0,0,8,0,0,0,0,0,115,0
4302,Farau,AB,0,0,7,0,0,0,0,0,121,0
4366,Galda De Jos,AB,0,0,31,0,0,0,0,0,230,0
4482,Garbova,AB,0,0,16,0,0,0,0,0,189,0
4525,Garda De Sus,AB,0,0,25,0,0,0,0,0,113,0
4703,Hoparta,AB,0,0,11,0,0,0,0,0,112,0
4767,Horea,AB,0,0,18,0,0,0,0,0,163,0
4927,Ighiu,AB,0,0,41,0,0,0,0,0,456,0
4981,Intregalde,AB,0,0,3,0,0,0,0,0,21,0
5103,Jidvei,AB,16,0,58,0,0,0,188,23,493,0
5167,Livezile,AB,0,0,6,0,0,0,0,0,46,0
5210,Lopadea Noua,AB,0,0,21,0,0,0,0,0,168,0
5309,Lunca Muresului,AB,0,0,23,0,0,0,0,0,226,0
5336,Lupsa,AB,0,0,34,0,0,0,0,0,170,0
5577,Metes,AB,0,0,11,0,0,0,0,0,100,0
5700,Mihalt,AB,0,0,20,0,0,0,0,0,178,0
5755,Miraslau,AB,0,0,9,0,0,0,0,0,88,0
5826,Mogos,AB,0,0,2,0,0,0,0,0,30,0
6048,Noslac,AB,0,0,14,0,0,0,0,0,113,0
6119,Ocolis,AB,0,0,2,0,0,0,0,0,13,0
6164,Ohaba,AB,0,0,5,0,0,0,0,0,34,0
6217,Pianu,AB,0,0,35,0,0,0,0,0,227,0
6271,Poiana Vadului,AB,0,0,17,0,0,0,0,0,102,0
6397,Ponor,AB,0,0,3,0,0,0,0,0,21,0
6468,Posaga,AB,0,0,10,0,0,0,0,0,42,0
6547,Radesti,AB,0,0,8,0,0,0,0,0,86,0
6592,Rametea,AB,0,0,8,0,0,0,0,0,75,0
6627,Ramet,AB,0,0,3,0,0,0,0,0,9,0
6761,Rosia Montana,AB,0,0,14,0,0,0,0,0,138,0
6930,Rosia De Secas,AB,0,0,19,0,0,0,0,0,148,0
6976,Salciua,AB,0,0,16,0,0,0,0,0,80,0
7044,Salistea,AB,0,0,17,0,0,0,0,0,184,0
7099,Sasciori,AB,0,0,69,0,0,0,0,0,697,0
7197,Scarisoara,AB,0,0,15,0,0,0,0,0,148,0
7348,Sancel,AB,0,0,17,0,0,0,0,0,160,0
7384,Santimbru,AB,0,0,9,0,0,0,0,0,159,0
7446,Sohodol,AB,0,0,8,0,0,0,0,0,67,0
7767,Stremt,AB,0,0,17,0,0,0,0,0,167,0
7810,Sibot,AB,0,0,3,0,0,0,0,0,100,0
7865,Sona,AB,0,0,31,0,0,0,0,0,300,0
7945,Spring,AB,0,0,26,0,0,0,0,0,206,0
8014,Sugag,AB,0,0,26,0,0,0,0,0,243,0
8096,Oras Teius,AB,45,0,63,0,0,0,197,0,445,0
8158,Unirea,AB,0,0,36,0,0,0,0,0,400,0
8229,Vadu Motilor,AB,0,0,7,0,0,0,0,0,52,0
8354,Valea Lunga,AB,0,0,35,0,0,0,0,0,233,0
8425,Vidra,AB,0,0,16,0,0,0,0,0,108,0
8826,Vintu De Jos,AB,0,0,45,0,0,0,0,0,367,0
9019,Cut,AB,0,0,11,0,0,0,0,0,69,0
9026,Bucerdea Granoasa,AB,0,0,14,0,0,0,0,0,223,0
9262,Municipiul Arad,AR,2063,441,1316,159,0,3060,8347,961,13098,10023
9280,Fantanele,AR,0,0,27,0,0,0,0,0,234,0
9333,Livada,AR,0,0,14,0,0,0,0,0,173,0
9360,Sofronea,AR,0,0,15,0,0,0,0,0,8,0
9397,Vladimirescu,AR,0,0,53,0,0,0,0,0,639,0
9459,Oras Chisineu-Cris,AR,282,0,69,20,0,0,867,153,727,0
9495,Oras Curtici,AR,22,0,49,0,0,0,190,16,606,0
9538,Oras Ineu,AR,174,0,104,62,18,0,861,229,813,0
9574,Oras Lipova,AR,141,0,94,0,0,0,541,57,838,0
9627,Oras Nadlac,AR,103,0,81,0,0,0,343,31,551,0
9654,Oras Pancota,AR,110,0,64,0,0,0,342,0,609,0
9690,Oras Sebis,AR,113,0,59,0,0,10,559,0,530,42
9743,Almas,AR,0,0,18,0,0,0,0,0,160,0
9798,Apateu,AR,0,0,34,0,0,0,0,0,269,0
9832,Archis,AR,0,0,15,0,0,0,0,0,123,0
9887,Bata,AR,0,0,9,0,0,0,0,0,139,0
9930,Beliu,AR,0,0,34,0,0,0,0,29,252,0
10006,Birchis,AR,0,0,15,0,0,0,0,0,156,0
10051,Barsa,AR,0,0,10,0,0,0,0,0,141,0
10104,Barzava,AR,0,0,27,0,0,0,0,0,160,0
10195,Bocsig,AR,0,0,30,0,0,0,0,0,232,0
10239,Brazii,AR,0,0,10,0,0,0,0,0,94,0
10293,Buteni,AR,0,0,15,0,0,0,0,0,238,0
10346,Carand,AR,0,0,3,0,0,0,0,0,97,0
10373,Cermei,AR,20,0,24,0,0,0,91,0,189,0
10417,Chisindia,AR,0,0,6,0,0,0,0,0,87,0
10453,Conop,AR,0,0,20,0,0,0,0,0,208,0
10514,Covasint,AR,0,0,16,0,0,0,0,0,158,0
10532,Craiva,AR,0,0,18,0,0,0,0,0,226,0
10649,Dezna,AR,0,0,8,0,0,0,0,0,57,0
10701,Dieci,AR,0,0,9,0,0,0,0,0,85,0
10765,Ususau,AR,0,0,15,0,0,0,0,0,181,0
10827,Felnac,AR,0,0,27,0,0,0,0,0,242,0
10872,Ghioroc,AR,28,0,25,0,0,0,113,15,198,0
10916,Graniceri,AR,0,0,22,0,0,0,0,0,216,0
10943,Gurahont,AR,68,0,40,0,0,0,323,0,279,0
11058,Halmagiu,AR,13,0,13,0,0,0,70,0,116,0
11174,Halmagel,AR,0,0,5,0,0,0,0,0,58,0
11236,Hasmas,AR,0,0,12,0,0,0,0,0,112,0
11307,Ignesti,AR,0,0,0,0,0,0,0,0,21,0
11352,Iratosu,AR,0,0,15,0,0,0,0,0,138,0
11398,Macea,AR,0,0,53,0,0,0,0,0,514,0
11423,Misca,AR,0,0,34,0,0,0,0,0,519,0
11478,Moneasa,AR,0,0,5,0,0,0,0,0,37,0
11502,Olari,AR,0,0,16,0,0,0,0,0,164,0
11539,Paulis,AR,0,0,41,0,0,0,0,0,347,0
11584,Oras Pecica,AR,45,0,116,0,0,0,265,58,990,0
11637,Peregu Mare,AR,0,0,10,0,0,0,0,0,60,0
11664,Petris,AR,0,0,11,0,0,0,0,0,103,0
11735,Pilu,AR,0,0,26,0,0,0,0,0,244,0
11762,Plescuta,AR,0,0,6,0,0,0,0,0,69,0
11842,Savarsin,AR,44,0,27,0,0,0,201,0,233,0
11940,Secusigiu,AR,0,0,59,0,0,0,0,0,507,0
11995,Seleus,AR,0,0,31,0,0,0,0,0,235,0
12037,Semlac,AR,0,0,35,0,0,0,0,0,333,0
12055,Sintea Mare,AR,0,0,40,0,0,0,0,0,402,0
12091,Oras Santana,AR,78,0,109,17,0,0,346,41,1074,0
12126,Socodor,AR,0,0,25,0,0,0,0,0,193,0
12144,Sagu,AR,0,0,37,0,0,0,0,0,338,0
12206,Seitin,AR,0,0,29,0,0,0,0,0,0,0
12224,Sepreus,AR,0,0,25,0,0,0,0,0,234,0
12242,Sicula,AR,0,0,28,0,0,0,0,0,328,0
12288,Silindia,AR,0,0,9,0,0,0,0,0,78,0
12340,Simand,AR,0,0,35,0,0,0,0,0,402,0
12368,Siria,AR,0,0,47,0,0,0,0,0,608,0
12402,Sistarovat,AR,0,0,0,0,0,0,0,0,13,0
12457,Taut,AR,0,0,15,0,0,0,0,0,104,0
12509,Tarnova,AR,0,0,56,0,0,0,0,0,537,0
12572,Varadia De Mures,AR,0,0,12,0,0,0,0,0,121,0
12643,Vinga,AR,20,0,56,0,0,0,103,0,598,0
12689,Varfurile,AR,0,0,18,0,0,0,0,0,124,0
12778,Zabrani,AR,0,0,38,0,0,0,0,0,361,0
12812,Zarand,AR,0,0,36,0,0,0,0,0,305,0
12849,Zerind,AR,0,0,12,0,0,0,0,0,122,0
12876,Zimandu Nou,AR,0,0,19,0,0,0,0,0,247,0
12912,Dorobanti,AR,0,0,14,0,0,0,0,0,113,0
12920,Frumuseni,AR,0,0,24,0,0,0,0,0,179,0
12938,Zadareni,AR,0,0,14,0,0,0,0,0,167,0
13169,Municipiul Pitesti,AG,2704,906,1532,79,47,2708,11275,517,14959,9110
13187,Bascov,AG,0,0,81,0,0,0,0,0,710,0
13276,Bradu,AG,0,0,34,0,0,0,0,0,257,0
13301,Oras Mioveni,AG,295,51,288,34,0,0,1300,169,2602,0
13365,Maracineni,AG,29,27,39,8,0,0,190,26,355,0
13392,Oras Stefanesti,AG,48,0,108,31,0,0,159,150,1117,0
13490,Municipiul Campulung,AG,802,66,430,51,0,110,3148,361,3119,366
13524,Valea Mare Pravat,AG,0,0,47,0,0,0,0,0,360,0
13622,Municipiul Curtea De Arges,AG,660,27,267,80,0,0,2791,303,2404,0
13668,Oras Costesti,AG,190,27,100,44,21,0,835,159,835,0
13757,Oras Topoloveni,AG,185,0,103,0,0,0,891,0,953,0
13819,Albestii De Arges,AG,0,0,39,0,0,0,0,0,428,0
13891,Albestii De Muscel,AG,0,0,12,0,0,0,0,0,84,0
13935,Albota,AG,0,0,34,0,0,0,0,0,236,0
13999,Aninoasa,AG,0,0,35,0,0,0,0,0,302,0
14049,Arefu,AG,0,0,20,0,0,0,0,0,118,0
14085,Babana,AG,0,0,32,0,0,0,0,0,195,0
14165,Baiculesti,AG,0,0,34,0,0,0,0,0,347,0
14272,Balilesti,AG,0,0,32,0,0,0,0,0,275,0
14352,Beleti-Negresti,AG,0,0,15,0,0,0,0,0,113,0
14405,Berevoesti,AG,0,0,31,0,0,0,0,0,349,0
14450,Barla,AG,0,0,60,0,0,0,0,0,382,0
14584,Bogati,AG,0,0,31,0,0,0,0,0,289,0
14673,Boteni,AG,0,0,33,0,0,0,0,0,175,0
14726,Botesti,AG,0,0,8,0,0,0,0,0,97,0
14753,Bradulet,AG,0,0,14,0,0,0,0,0,111,0
14851,Budeasa,AG,0,0,38,0,0,0,0,0,228,0
14922,Bughea De Jos,AG,0,0,22,0,0,0,0,0,320,0
14940,Buzoesti,AG,0,0,49,0,0,0,0,0,348,0
15064,Caldararu,AG,0,0,16,0,0,0,0,0,145,0
15108,Calinesti,AG,0,0,72,0,0,0,0,0,898,0
15233,Cateasca,AG,0,0,42,0,0,0,0,0,295,0
15313,Cepari,AG,0,0,20,0,0,0,0,0,145,0
15402,Cetateni,AG,0,0,35,0,0,0,0,0,289,0
15448,Cicanesti,AG,0,0,25,0,0,0,0,0,160,0
15493,Ciofrangeni,AG,0,0,22,0,0,0,0,0,134,0
15554,Ciomagesti,AG,0,0,9,0,0,0,0,0,90,0
15652,Cocu,AG,0,0,18,0,0,0,0,0,145,0
15741,Corbeni,AG,0,0,43,0,0,0,0,0,547,0
15830,Corbi,AG,0,0,32,0,0,0,0,0,269,0
15901,Cosesti,AG,0,0,51,0,0,0,0,0,409,0
15983,Cotmeana,AG,0,0,13,0,0,0,0,0,105,0
16132,Cuca,AG,0,0,24,0,0,0,0,0,140,0
16285,Davidesti,AG,0,0,32,0,0,0,0,0,283,0
16329,Dambovicioara,AG,0,0,6,0,0,0,0,0,67,0
16365,Darmanesti,AG,0,0,24,0,0,0,0,0,148,0
16427,Dobresti,AG,0,0,12,0,0,0,0,0,120,0
16454,Domnesti,AG,31,0,28,0,0,0,276,52,223,0
16472,Dragoslavele,AG,0,0,22,0,0,0,0,0,260,0
16506,Draganu,AG,0,0,16,0,0,0,0,0,129,0
16551,Godeni,AG,0,0,13,0,0,0,0,0,137,0
16613,Harsesti,AG,0,0,17,0,0,0,0,0,162,0
16659,Hartiesti,AG,0,0,28,0,0,0,0,0,257,0
16739,Izvoru,AG,0,0,18,0,0,0,0,0,136,0
16757,Leordeni,AG,0,0,39,0,0,0,0,0,387,0
16908,Leresti,AG,0,0,38,0,0,0,0,0,245,0
16944,Lunca Corbului,AG,0,0,24,0,0,0,0,0,152,0
17049,Malureni,AG,0,0,26,0,0,0,0,0,436,0
17101,Merisani,AG,0,0,30,0,0,0,0,0,310,0
17209,Micesti,AG,0,0,57,0,0,0,0,0,596,0
17254,Mihaesti,AG,0,0,59,0,0,0,0,0,593,0
17334,Mioarele,AG,0,0,8,0,0,0,0,0,50,0
17398,Mirosi,AG,0,0,19,0,0,0,0,0,153,0
17423,Moraresti,AG,0,0,17,0,0,0,0,0,105,0
17496,Mosoaia,AG,0,0,18,0,0,0,0,0,146,0
17575,Mozaceni,AG,58,0,18,15,0,0,282,30,142,0
17619,Musatesti,AG,0,0,42,0,0,0,0,0,246,0
17726,Negrasi,AG,0,0,17,0,0,0,0,0,141,0
17771,Nucsoara,AG,0,0,11,0,0,0,0,0,107,0
17824,Oarja,AG,0,0,28,0,0,0,0,0,251,0
17851,Pietrosani,AG,0,0,60,0,0,0,0,0,439,0
17913,Poienarii De Arges,AG,0,0,10,0,0,0,0,0,42,0
17968,Poienarii De Muscel,AG,0,0,25,0,0,0,0,0,197,0
18028,Poiana Lacului,AG,0,0,85,0,0,0,0,0,593,0
18162,Popesti,AG,0,0,13,0,0,0,0,0,106,0
18242,Priboieni,AG,0,0,19,0,0,0,0,0,193,0
18331,Ratesti,AG,0,0,28,0,0,0,0,0,268,0
18411,Recea,AG,0,0,25,0,0,0,0,0,201,0
18475,Rociu,AG,0,0,25,0,0,0,0,0,162,0
18527,Rucar,AG,45,0,65,18,0,0,216,35,493,0
18554,Salatrucu,AG,0,0,22,0,0,0,0,0,165,0
18581,Sapata,AG,0,0,9,0,0,0,0,0,88,0
18670,Schitu Golesti,AG,0,0,24,0,0,0,0,0,386,0
18741,Slobozia,AG,0,0,55,0,0,0,0,0,387,0
18778,Stalpeni,AG,47,0,57,16,0,0,227,86,385,0
18858,Stoenesti,AG,0,0,35,0,0,0,0,0,374,0
18938,Stolnici,AG,0,0,20,0,0,0,0,0,196,0
19007,Suseni,AG,0,0,39,0,0,0,0,0,223,0
19114,Stefan Cel Mare,AG,0,0,24,0,0,0,0,0,218,0
19141,Suici,AG,0,0,29,0,0,0,0,0,162,0
19212,Teiu,AG,0,0,7,0,0,0,0,0,91,0
19249,Tigveni,AG,0,0,26,0,0,0,0,0,313,0
19338,Titesti,AG,0,0,22,0,0,0,0,0,493,0
19392,Uda,AG,0,0,7,0,0,0,0,0,90,0
19560,Ungheni,AG,0,0,23,0,0,0,0,0,183,0
19631,Valea Danului,AG,0,0,15,0,0,0,0,0,157,0
19695,Valea Iasului,AG,0,0,6,0,0,0,0,0,65,0
19793,Vedea,AG,65,0,35,0,0,0,230,22,253,0
19999,Vladesti,AG,0,0,32,0,0,0,0,0,289,0
20048,Raca,AG,0,0,17,0,0,0,0,0,88,0
20055,Vulturesti,AG,0,0,25,0,0,0,0,0,224,0
20063,Bughea De Sus,AG,0,0,7,0,0,0,0,0,166,0
20297,Municipiul Bacau,BC,2394,547,1377,264,40,1479,10640,1572,13328,5543
20313,Hemeius,BC,0,0,33,0,0,0,0,0,331,0
20359,Letea Veche,BC,0,0,27,0,0,0,0,0,301,0
20411,Magura,BC,0,0,29,0,0,0,0,0,287,0
20466,Margineni,BC,0,0,58,0,0,0,0,0,536,0
20563,Municipiul Onesti,BC,819,74,450,86,0,0,3414,765,3524,0
20607,Gura Vaii,BC,0,0,44,0,0,0,0,0,365,0
20670,Stefan Cel Mare,BC,0,0,29,0,0,0,0,0,389,0
20778,Oras Buhusi,BC,139,0,139,0,0,0,661,0,1326,0
20821,Oras Comanesti,BC,268,0,215,0,0,0,1056,60,1892,0
20876,Municipiul Moinesti,BC,380,62,233,58,0,0,1601,396,1827,0
20910,Oras Slanic-Moldova,BC,0,0,47,0,0,0,0,0,306,0
20965,Oras Targu Ocna,BC,144,237,122,55,0,0,762,295,1198,0
21007,Agas,BC,0,0,51,0,0,0,0,0,446,0
21098,Ardeoani,BC,0,0,20,0,0,0,0,0,191,0
21123,Asau,BC,0,0,43,0,0,0,0,0,462,0
21196,Balcani,BC,0,0,75,0,0,0,0,0,538,0
21249,Beresti-Bistrita,BC,0,0,15,0,0,0,0,0,206,0
21338,Beresti-Tazlau,BC,0,0,67,0,0,0,0,0,572,0
21418,Berzunti,BC,0,0,28,0,0,0,0,0,451,0
21454,Barsanesti,BC,0,0,38,0,0,0,0,0,256,0
21506,Blagesti,BC,0,0,57,0,0,0,0,0,830,0
21560,Bogdanesti,BC,0,0,26,0,0,0,0,0,147,0
21597,Brusturoasa,BC,0,0,33,0,0,0,0,0,324,0
21668,Buhoci,BC,0,0,43,0,0,0,0,0,414,0
21720,Casin,BC,0,0,17,0,0,0,0,0,190,0
21757,Caiuti,BC,0,0,42,0,0,0,0,0,422,0
21855,Cleja,BC,0,0,72,0,0,0,0,0,638,0
21891,Colonesti,BC,0,0,31,0,0,0,0,0,321,0
21971,Corbasca,BC,0,0,55,0,0,0,0,0,610,0
22059,Cotofanesti,BC,0,0,36,0,0,0,0,0,421,0
22111,Damienesti,BC,0,0,24,0,0,0,0,0,192,0
22166,Oras Darmanesti,BC,64,0,123,0,0,0,295,68,1208,0
22237,Dealu Morii,BC,0,0,21,0,0,0,0,0,246,0
22380,Dofteana,BC,0,0,91,0,0,0,0,0,932,0
22460,Faraoani,BC,0,0,61,0,0,0,0,0,363,0
22488,Filipeni,BC,0,0,33,0,0,0,0,0,229,0
22576,Filipesti,BC,0,0,42,0,0,0,0,0,355,0
22665,Gaiceana,BC,0,0,28,0,0,0,0,0,264,0
22718,Ghimes-Faget,BC,31,0,61,0,0,0,155,86,544,0
22781,Garleni,BC,0,0,74,0,0,0,0,0,623,0
22834,Glavanesti,BC,0,0,31,0,0,0,0,0,276,0
22898,Helegiu,BC,0,0,65,0,0,0,0,0,414,0
22941,Horgesti,BC,0,0,59,0,0,0,0,0,644,0
23047,Huruiesti,BC,0,0,24,0,0,0,0,0,181,0
23127,Izvoru Berheciului,BC,0,0,21,0,0,0,0,0,151,0
23207,Lipova,BC,0,0,40,0,0,0,0,0,439,0
23289,Livezi,BC,0,0,63,0,0,0,0,0,497,0
23350,Luizi-Calugara,BC,0,0,44,0,0,0,0,0,276,0
23387,Magiresti,BC,0,0,38,0,0,0,0,0,195,0
23449,Manastirea Casin,BC,0,0,31,0,0,0,0,0,370,0
23494,Motoseni,BC,0,0,32,0,0,0,0,0,309,0
23644,Negri,BC,0,0,26,0,0,0,0,0,213,0
23715,Nicolae Balcescu,BC,0,0,94,0,0,0,0,0,754,0
23797,Oituz,BC,0,0,70,0,0,0,0,0,701,0
23868,Oncesti,BC,0,0,14,0,0,0,0,0,162,0
23948,Orbeni,BC,0,0,31,0,0,0,0,0,339,0
23975,Palanca,BC,0,0,37,0,0,0,0,0,239,0
24034,Parava,BC,0,0,32,0,0,0,0,0,316,0
24089,Parincea,BC,35,0,47,0,0,0,124,75,358,0
24187,Pancesti,BC,0,0,50,0,0,0,0,0,565,0
24276,Pargaresti,BC,0,0,47,0,0,0,0,0,317,0
24338,Parjol,BC,0,0,60,0,0,0,0,0,393,0
24427,Plopana,BC,0,0,47,0,0,0,0,0,352,0
24524,Podu Turcului,BC,66,0,43,40,0,0,365,64,495,0
24631,Poduri,BC,0,0,69,0,0,0,0,0,571,0
24711,Racova,BC,0,0,24,0,0,0,0,0,257,0
24766,Racaciuni,BC,0,0,105,0,0,0,0,0,770,0
24837,Rachitoasa,BC,20,0,48,17,0,0,87,71,474,0
24999,Rosiori,BC,0,0,30,0,0,0,0,0,300,0
25068,Sascut,BC,41,0,63,9,0,0,179,43,590,0
25148,Sanduleni,BC,0,0,39,0,0,0,0,0,426,0
25228,Saucesti,BC,0,0,38,0,0,0,0,0,381,0
25291,Scorteni,BC,0,0,26,0,0,0,0,0,171,0
25362,Secuieni,BC,0,0,17,0,0,0,0,0,216,0
25488,Solont,BC,0,0,44,0,0,0,0,0,257,0
25521,Stanisesti,BC,0,0,78,0,0,0,0,0,566,0
25629,Strugari,BC,0,0,22,0,0,0,0,0,222,0
25692,Tamasi,BC,0,0,29,0,0,0,0,0,274,0
25745,Tatarasti,BC,0,0,21,0,0,0,0,0,237,0
25825,Targu Trotus,BC,0,0,48,0,0,0,0,0,478,0
25861,Traian,BC,0,0,22,0,0,0,0,0,224,0
25932,Ungureni,BC,0,0,50,0,0,0,0,0,456,0
26029,Urechesti,BC,0,0,28,0,0,0,0,0,230,0
26083,Valea Seaca,BC,0,0,21,0,0,0,0,0,353,0
26118,Vultureni,BC,0,0,25,0,0,0,0,0,236,0
26289,Zemes,BC,0,0,57,0,0,0,0,0,366,0
26320,Sarata,BC,0,0,18,0,0,0,0,0,153,0
26338,Buciumi,BC,0,0,27,0,0,0,0,0,274,0
26346,Gioseni,BC,0,0,42,0,0,0,0,0,430,0
26353,Odobesti,BC,0,0,31,0,0,0,0,0,265,0
26361,Prajesti,BC,0,0,4,0,0,0,0,0,138,0
26379,Itesti,BC,0,0,10,0,0,0,0,0,133,0
26564,Municipiul Oradea,BH,2673,922,1857,273,22,3669,10511,1601,17559,15833
26582,Sanmartin,BH,0,0,74,0,0,0,0,0,754,0
26653,Santandrei,BH,0,0,31,0,0,0,0,0,293,0
26699,Oras Alesd,BH,165,0,125,19,0,0,773,114,1269,0
26742,Astileu,BH,0,0,25,0,0,0,0,0,221,0
26804,Municipiul Beius,BH,347,66,192,19,0,0,1617,214,1350,0
26840,Oras Stei,BH,228,27,92,20,0,0,899,170,743,0
26877,Municipiul Marghita,BH,312,0,191,14,0,41,1185,130,1631,116
26920,Oras Nucet,BH,0,0,31,0,0,0,0,0,163,0
26975,Municipiul Salonta,BH,242,0,167,27,0,0,1198,216,1557,0
27007,Oras Vascau,BH,0,0,15,0,0,0,0,0,133,0
27070,Abram,BH,0,0,32,0,0,0,0,0,216,0
27169,Abramut,BH,0,0,18,0,0,0,0,0,227,0
27212,Auseu,BH,0,0,23,0,0,0,0,0,230,0
27285,Avram Iancu,BH,0,0,36,0,0,0,0,0,370,0
27329,Balc,BH,0,0,39,0,0,0,0,0,351,0
27383,Batar,BH,0,0,69,0,0,0,0,0,618,0
27436,Biharia,BH,0,0,16,0,0,0,0,0,222,0
27506,Boianu Mare,BH,0,0,20,0,0,0,0,0,120,0
27560,Borod,BH,0,0,44,0,0,0,79,0,376,0
27631,Bors,BH,45,0,22,0,0,0,127,53,242,0
27686,Bratca,BH,102,0,56,0,0,0,296,0,430,0
27757,Brusturi,BH,0,0,33,0,0,0,0,0,292,0
27846,Budureasa,BH,0,0,19,0,0,0,0,0,191,0
27908,Buduslau,BH,0,0,26,0,0,0,0,0,206,0
27935,Bulz,BH,0,0,21,0,0,0,0,0,130,0
27971,Buntesti,BH,0,0,46,0,0,0,0,0,304,0
28077,Cabesti,BH,0,0,12,0,0,0,0,0,137,0
28139,Capalna,BH,0,0,6,0,0,0,0,0,79,0
28193,Carpinet,BH,0,0,6,0,0,0,0,0,57,0
28246,Cefa,BH,0,0,25,0,0,0,0,0,187,0
28335,Ceica,BH,0,0,32,0,0,0,0,0,281,0
28415,Cetariu,BH,0,0,12,0,0,0,0,0,132,0
28497,Cherechiu,BH,0,0,29,0,0,0,0,0,310,0
28530,Chislaz,BH,0,0,22,0,0,0,10,0,319,0
28610,Ciuhoi,BH,0,0,26,0,0,0,0,0,229,0
28665,Ciumeghiu,BH,0,0,28,0,0,0,0,0,406,0
28709,Campani,BH,0,0,12,0,0,0,0,0,91,0
28763,Cociuba Mare,BH,0,0,30,0,0,0,0,0,245,0
28816,Copacel,BH,0,0,15,0,0,0,0,0,174,0
28889,Cristioru De Jos,BH,0,0,4,0,0,0,0,0,60,0
28941,Curatele,BH,0,0,11,0,0,0,0,0,98,0
29001,Curtuiseni,BH,0,0,26,0,0,0,0,0,456,0
29038,Derna,BH,0,0,30,0,0,0,0,0,209,0
29092,Diosig,BH,0,0,46,0,0,0,0,0,671,0
29154,Dobresti,BH,26,0,62,0,0,0,125,43,640,0
29243,Draganesti,BH,0,0,15,0,0,0,0,0,149,0
29341,Dragesti,BH,0,0,22,0,0,0,0,0,328,0
29403,Finis,BH,0,0,42,0,0,0,27,0,333,0
29467,Girisu De Cris,BH,0,0,18,0,0,0,0,0,243,0
29519,Hidiselu De Sus,BH,0,0,25,0,0,0,0,0,242,0
29573,Holod,BH,0,0,13,0,0,0,0,0,257,0
29662,Husasau De Tinca,BH,0,0,11,0,0,0,0,0,274,0
29724,Ineu,BH,0,0,32,0,0,0,0,0,547,0
29760,Lazuri De Beius,BH,0,0,6,0,0,0,0,0,64,0
29813,Lazareni,BH,0,0,28,0,0,0,0,0,389,0
29902,Lugasu De Jos,BH,0,0,24,0,0,0,0,0,365,0
29948,Lunca,BH,0,0,13,0,0,0,0,0,102,0
30014,Madaras,BH,0,0,17,0,0,0,0,0,219,0
30069,Magesti,BH,0,0,16,0,0,0,0,0,192,0
30149,Nojorid,BH,0,0,36,0,0,0,0,0,327,0
30229,Olcea,BH,0,0,17,0,0,0,0,0,295,0
30274,Osorhei,BH,0,0,24,0,0,0,0,0,414,0
30336,Pietroasa,BH,0,0,35,0,0,0,0,0,242,0
30416,Pocola,BH,0,0,0,0,0,0,0,0,27,0
30470,Pomezeu,BH,0,0,26,0,0,0,0,0,229,0
30568,Popesti,BH,119,0,83,0,0,0,327,0,731,0
30648,Rabagani,BH,0,0,13,0,0,0,0,0,151,0
30719,Remetea,BH,0,0,15,0,0,0,0,0,219,0
30773,Rieni,BH,0,0,24,0,0,0,0,0,162,0
30844,Rosia,BH,0,0,34,0,0,0,0,0,241,0
30871,Sacadat,BH,0,0,9,0,0,0,0,0,164,0
30915,Oras Sacueni,BH,83,0,116,29,0,0,353,122,1255,0
30988,Salacea,BH,0,0,24,0,0,0,0,0,288,0
31011,Salard,BH,0,0,53,0,0,0,0,0,433,0
