Siruta,Y_c1,Y_c2
100549,-0.1120302954509752,-5.285291593405969e-05
100576,0.36927337421443523,-5.310161568805181e-05
100610,0.5203599417751932,-5.3179685303054864e-05
100638,-0.06739385104341057,-5.2875980526018714e-05
100683,0.25641528988264517,-5.304329953640644e-05
100709,-0.1509653599505867,-5.2832797365310164e-05
100736,-0.055942361484701296,-5.288189775211278e-05
100754,-0.10971563266783185,-5.285411196912436e-05
100781,-0.0202965546242935,-5.290031669207243e-05
100834,0.02287799749918061,-5.292262589344503e-05
100852,-0.11154299802294504,-5.285316773091041e-05
100870,-0.11319980927824765,-5.2852311621601646e-05
100923,-0.1106658626524907,-5.2853620965247e-05
100969,0.03138133761830727,-5.292701974858359e-05
101001,-0.048730359549854614,-5.288562434557705e-05
101056,-0.08150111158488434,-5.2868691007049584e-05
101083,-0.11758548613051928,-5.285004544990439e-05
101145,-0.02802021885857189,-5.289632571192675e-05
101163,-0.01737277005611241,-5.290182747320397e-05
101190,0.16421861649933484,-5.299565957130165e-05
101243,-0.1407321139619529,-5.2838085099270293e-05
101298,0.04875349092758325,-5.293599630647099e-05
101341,-0.08232951721253562,-5.2868262952388057e-05
101378,-0.08174476029889942,-5.2868565108630954e-05
101458,0.018541050389711985,-5.292038490144039e-05
101519,-0.1366875453093024,-5.284017501321225e-05
101564,-0.11419876900570952,-5.28517954380488e-05
101617,-0.0723399199379169,-5.287342478791651e-05
101662,-0.03386778799493407,-5.2893304149660207e-05
101724,-0.12552843420741125,-5.284594116115711e-05
101742,0.0819140809050371,-5.295313108248496e-05
101804,0.010183899498994363,-5.291606658537644e-05
101822,-0.0889811271051476,-5.286482592531507e-05
101840,-0.041981290171636584,-5.288911173200773e-05
101902,-0.04517308832523428,-5.288746246260625e-05
101957,-0.02821513782978395,-5.2896224993173306e-05
101984,-0.08293863899757335,-5.286794820630763e-05
102035,-0.01379113396009058,-5.2903678180096734e-05
102071,-0.09046738426063966,-5.2864057944898046e-05
102106,-0.004678672055926179,-5.290838678128905e-05
102160,-0.008162848666341985,-5.290658643378169e-05
102213,-0.028044583729973396,-5.289631312207871e-05
102240,-0.05886614605288239,-5.288038697097441e-05
102286,-0.028117678344177912,-5.289627535253794e-05
102348,-0.05123994130421004,-5.288432759175556e-05
102419,-0.036767207691713634,-5.2891805958352424e-05
102446,-0.10696240219946132,-5.285553462135081e-05
102473,-0.09979913000741765,-5.285923603512592e-05
102525,-0.10520813145855266,-5.285644109003787e-05
102543,0.025314484639331516,-5.292388487772249e-05
102570,0.036717244455237746,-5.292977692416199e-05
102605,-0.0508744682331874,-5.288451643939696e-05
102641,-0.14714007514054978,-5.283477397062981e-05
102703,-0.0889811271051476,-5.286482592531507e-05
102749,-0.056868226597958635,-5.288141933807316e-05
102794,0.039567934409214335,-5.293124993573878e-05
102838,-0.12825729980438025,-5.284453109876861e-05
102909,-0.04164018197201546,-5.288928798981139e-05
102945,-0.048900913649665166,-5.2885536216664915e-05
103014,-0.051410495404020616,-5.288423946287097e-05
103032,-0.0051659694839563605,-5.290813498443323e-05
103087,-0.03576824796425177,-5.289232214191221e-05
103130,-0.04485634499701467,-5.288762613057238e-05
103194,-0.11266378210741443,-5.285258859814131e-05
103238,-0.030822179069745433,-5.289487788000443e-05
103283,-0.07575100193412816,-5.287166220992027e-05
103309,-0.12640556957786556,-5.2845487926820515e-05
103354,-0.12338432552407844,-5.2847049067316586e-05
103372,-0.11324853902105067,-5.2852286441912285e-05
103407,-0.09019937067522307,-5.286419643319542e-05
103443,-0.09365918241423736,-5.2862408675510245e-05
103470,-0.11376020132048234,-5.285202205521016e-05
103513,-0.0025589282439948957,-5.290948209761646e-05
103568,-0.1410001275473695,-5.283794661100067e-05
103639,-0.08386450411083071,-5.286746979229555e-05
103693,-0.12297012271025279,-5.284726309465429e-05
103764,-0.09122269527408643,-5.286366765977729e-05
103862,-0.07862605675950626,-5.287017660849187e-05
103899,-0.08466854486708052,-5.286705432748585e-05
103960,-0.0856918694659439,-5.2866525554095054e-05
103997,-0.08461981512427749,-5.286707950717479e-05
104047,-0.08698320765022387,-5.286585829242076e-05
104083,-0.11802405381574643,-5.284981883274262e-05
104118,-0.11027602471006658,-5.285382240273329e-05
104136,0.015300522493311272,-5.291871045235666e-05
104181,-0.0347692882367899,-5.2892838325472e-05
104225,-0.10269854970419724,-5.285773784385957e-05
104243,-0.019321959768233133,-5.29008202857806e-05
104270,-0.10771771321290811,-5.285514433624393e-05
104323,-0.11139680879453596,-5.2853243269964195e-05
104341,-0.13035267874491005,-5.284344837231196e-05
104387,-0.06464062057504004,-5.287740317823822e-05
104421,-0.1012853871629097,-5.285846805472236e-05
104485,-0.055113955857049986,-5.2882325806767165e-05
104519,-0.08963897863298835,-5.2864485999559153e-05
104546,0.006577898531571012,-5.291420328865384e-05
104582,-0.08939532991897325,-5.286461189797778e-05
104635,-0.08398632846783825,-5.286740684309318e-05
104680,-0.06598068850212303,-5.2876710736888444e-05
104715,-0.11273687672161899,-5.2852550828628296e-05
104751,-0.0707074735540158,-5.2874268307401195e-05
104788,-0.1133947282494597,-5.28522109028585e-05
104831,0.026313444366793372,-5.292440106129268e-05
104886,-0.09784994029529694,-5.286024322254226e-05
104975,-0.1283791241613878,-5.284446814955236e-05
105026,-0.10374623917446212,-5.285719648059002e-05
105106,-0.09612003442578979,-5.2861137101391784e-05
105142,-0.12070418966991243,-5.28484339500296e-05
105160,0.011816345882895466,-5.291691010484929e-05
105222,-0.10423353660249231,-5.2856944683739306e-05
105259,-0.05406626638678509,-5.288286716998855e-05
105295,-0.10571979375798435,-5.2856176703321866e-05
105348,-0.1214351358119577,-5.284805625473292e-05
105384,-0.08669082919340576,-5.286600937052833e-05
105419,-0.004995415384145805,-5.290822311334032e-05
105455,-0.1090334162685896,-5.2854464484718224e-05
105534,-0.045294912682241825,-5.2887399513396944e-05
105570,-0.035987531806865355,-5.289220883333153e-05
105605,-0.04658625086652181,-5.288673225173652e-05
105623,0.011329048454865284,-5.291665830799348e-05
105712,-0.10976436241063486,-5.285408678943542e-05
105776,-0.10009150846423576,-5.2859084957004475e-05
105794,-0.12635683983506255,-5.284551310652334e-05
105829,-0.06269143086291931,-5.287841036566149e-05
105874,-0.025729920946830034,-5.289750915714002e-05
105909,-0.10355132020325006,-5.285729719936051e-05
105936,0.03469496012891252,-5.2928731967183864e-05
105972,-0.05603982097030734,-5.2881847392741416e-05
106318,3.4334970611538242,-5.4684964673765274e-05
106363,-0.10177268459093988,-5.2858216257857766e-05
106407,-0.02005290591027841,-5.290044259049779e-05
106461,0.026167255138384343,-5.292432552221461e-05
106559,0.9055929235044533,-5.337874330701604e-05
106620,-0.1028934686754093,-5.2857637125102546e-05
106648,-0.09984785975022066,-5.285921085543656e-05
106684,0.2464256926080265,-5.303813770085023e-05
106746,0.5580523978333277,-5.3199161789819453e-05
106782,-0.04195692530023508,-5.28891243218522e-05
106817,0.15208491054138326,-5.2989389829669234e-05
106979,0.27273975372165626,-5.305173473108928e-05
107001,-0.10264981996139422,-5.2857763023521176e-05
107047,-0.1447766826146034,-5.283599518535609e-05
107083,-0.1377352347795673,-5.283963364994229e-05
107118,-0.12431019063733578,-5.284657065330451e-05
107154,-0.11086078162370279,-5.285352024653161e-05
107190,-0.13566422071043902,-5.2840703786560994e-05
107234,-0.14436247980077777,-5.283620921270725e-05
107270,-0.06383657981879025,-5.28778186430618e-05
107314,-0.054943401757239434,-5.288241393567257e-05
107350,-0.06015748423716236,-5.287971970930011e-05
107403,-0.09563273699775961,-5.28613888982425e-05
107430,-0.1425594793170661,-5.283714086108409e-05
107485,-0.1068893075852568,-5.2855572390877705e-05
107519,-0.0948286962415098,-5.28618043630522e-05
107546,-0.09300133088639662,-5.286274860126616e-05
107582,-0.08055088160022547,-5.286918201091307e-05
107662,-0.06800297282844829,-5.2875665779938285e-05
107715,-0.10883849729737752,-5.285456520346137e-05
107733,-0.03201605776841936,-5.289426097769813e-05
107868,-0.11156736289434653,-5.2853155141059e-05
107920,-0.08498528819530013,-5.286689065952645e-05
107975,-0.11222521442218727,-5.2852815215316545e-05
108017,-0.0905161140034427,-5.286403276523644e-05
108035,-0.06447006647522947,-5.2877491307143625e-05
108106,-0.07448402862124971,-5.287231688175703e-05
108151,-0.09173435757351815,-5.286340327308904e-05
108204,-0.06288634983413138,-5.287830964691856e-05
108222,-0.07974684084397568,-5.286959747573664e-05
108240,-0.1106658626524907,-5.2853620965247e-05
108268,-0.05272619845970209,-5.288355961134506e-05
108348,0.05647715516186163,-5.293998728663066e-05
108366,-0.1411706816471801,-5.283785848210893e-05
108400,-0.06800297282844829,-5.2875665779938285e-05
108455,-0.10920397036840017,-5.285437635582649e-05
108473,0.08001362093571943,-5.295214907472982e-05
108491,-0.09987222462162218,-5.285919826559903e-05
108552,-0.09161253321651061,-5.2863466222305295e-05
108598,-0.04909583262087725,-5.2885435497935646e-05
108614,-0.12019252737048075,-5.284869833673173e-05
108632,-0.05767226735420844,-5.288100387327713e-05
108669,-0.09205110090173776,-5.286323960511618e-05
108696,-0.03301501749588125,-5.2893744794159265e-05
108712,-0.025535001975617953,-5.289760987587612e-05
108794,-0.11415003926290651,-5.285182061773816e-05
108874,-0.08503401793810314,-5.286686547983751e-05
108892,-0.04473452064000712,-5.288768907978149e-05
108918,-0.12984101644547835,-5.2843712759000206e-05
108945,-0.09256276320116945,-5.286297521842793e-05
108963,0.06403026529632945,-5.2943890137891643e-05
109005,-0.08001485442939227,-5.286945898743927e-05
109041,-0.07216936583810633,-5.287351291682171e-05
109096,-0.037035221277130256,-5.289166747010341e-05
109176,0.024900281825505837,-5.292367085041958e-05
109265,0.014155373537440352,-5.2918118729741354e-05
109354,-0.11936412174282944,-5.284912639137938e-05
109425,-0.1342510581691515,-5.284143399745154e-05
109504,-0.04395484475515882,-5.288809195473978e-05
109773,2.5035630143724266,-5.420444814528747e-05
109826,0.08042782374954506,-5.295236310206752e-05
109924,-0.033648504152320485,-5.2893417458247824e-05
110027,-0.14475231774320194,-5.2836007775248714e-05
110063,0.1452627465489607,-5.2985864673705346e-05
110116,0.1078870338190458,-5.29665518548581e-05
110232,-0.02663142118868586,-5.28970433329518e-05
110296,-0.07696924550420363,-5.2871032717800626e-05
110456,-0.1447035880003989,-5.283603295489686e-05
110535,-0.10274727944700024,-5.285771266414287e-05
110571,-0.12396908243771466,-5.284674691108757e-05
110688,-0.14774919692558752,-5.283445922454896e-05
110740,-0.13500636918259828,-5.284104371234466e-05
110820,-0.07243737942352295,-5.2873374428565545e-05
110875,-0.10218688740476553,-5.285800223053394e-05
110946,-0.11877936482919324,-5.2849428547622277e-05
111006,-0.09088158707446534,-5.28638439175881e-05
111097,-0.11795095920154192,-5.2849856602269926e-05
111220,-0.15803117265702438,-5.282914631094069e-05
111275,-0.021734082036982537,-5.2899573891351294e-05
111417,-0.13873419450702915,-5.283911746637598e-05
111444,-0.08837200532010989,-5.2865140671382044e-05
111480,-0.09741137261006977,-5.286046983971749e-05
111550,-0.10647510477143114,-5.285578641821541e-05
111587,-0.13605405865286316,-5.2840502349075534e-05
111685,-0.10698676707086283,-5.285552203151286e-05
111783,-0.08150111158488434,-5.2868691007049584e-05
111818,-0.15581396935948705,-5.2830291986613186e-05
111863,-0.06688218874397889,-5.287624491270738e-05
111916,-0.1399524380771046,-5.283848797424204e-05
111989,-0.12021689224188226,-5.284868574688032e-05
112030,-0.09585202084037317,-5.2861275589647946e-05
112076,-0.0996529407790086,-5.285931157417971e-05
112129,-0.1388072891212337,-5.283907969686297e-05
112245,-0.09926310283658443,-5.2859513011651704e-05
112263,-0.1403666408909303,-5.2838273946918635e-05
112334,-0.13783269426517333,-5.28395832905644e-05
112370,-0.11785349971593588,-5.284990696163435e-05
112469,-0.1023818063759776,-5.285790151179121e-05
112548,-0.056746402240951094,-5.2881482287289204e-05
112600,-0.13434851765475753,-5.2841383638100574e-05
112664,-0.10593907760059794,-5.285606339474119e-05
112744,-0.1266979480346837,-5.2845336848712944e-05
112771,-0.115465742318588,-5.285114076622592e-05
112806,-0.13975751910589254,-5.283858869297173e-05
112879,-0.07943009751575605,-5.2869761143682165e-05
112904,-0.14723753462615582,-5.283472361125109e-05
112959,-0.14940600818089017,-5.283360311528142e-05
112995,-0.11025165983866506,-5.285383499259858e-05
113153,-0.14618984515589095,-5.283526497449329e-05
113206,-0.13468962585437863,-5.284120738026243e-05
113233,-0.12321377142426788,-5.284713719623566e-05
113395,-0.08993135708980647,-5.286433492145158e-05
113466,-0.13627334249547676,-5.2840389040508734e-05
113493,-0.10174831971953838,-5.2858228847723054e-05
113518,-0.13839308630740807,-5.283929372421413e-05
113607,-0.14657968309831512,-5.283506353703476e-05
113625,-0.1061096317004085,-5.285597526584987e-05
113698,-0.14265693880267213,-5.283709050170537e-05
113732,-0.08956588401878383,-5.2864523769099924e-05
113849,-0.12316504168146487,-5.284716237591114e-05
113894,-0.12506550165078256,-5.2846180368183756e-05
113929,-0.1302795841307055,-5.284348614182497e-05
113974,-0.12867150261820592,-5.284431707144479e-05
114060,-0.12445637986574483,-5.284649511423685e-05
114079,-0.12306758219585884,-5.2847212735289444e-05
114319,3.4917047389320293,-5.4715041808067174e-05
114355,-0.015715958800809803,-5.290268358252319e-05
114382,0.0354746360137608,-5.292913484215603e-05
114417,0.07704110662473528,-5.295061311393699e-05
114453,-0.030334881641715255,-5.2895129676861975e-05
114514,0.664502520986521,-5.325416681293537e-05
114603,-0.020637662823914632,-5.290014043427908e-05
114710,0.25897360137980363,-5.3044621469889326e-05
114809,0.7616452632643377,-5.3304362515839135e-05
114854,0.0872256228705661,-5.295587566819429e-05
114925,0.47567476762482547,-5.315659553143465e-05
114970,-0.05272619845970209,-5.288355961134506e-05
115076,-0.03328303108129785,-5.289360630588229e-05
115147,-0.09266022268677548,-5.286292485904921e-05
115183,-0.09209983064454078,-5.28632144254407e-05
115236,-0.13157092231498552,-5.284281888015109e-05
115307,-0.07889407034492285,-5.287003812020795e-05
115389,-0.009892754535849126,-5.2905692554938225e-05
115520,-0.06627306695894115,-5.287655965878781e-05
115575,-0.1066700237426432,-5.285568569945838e-05
115600,-0.15284145504850294,-5.283182794742031e-05
115637,-0.04461269628299957,-5.288775202899754e-05
115708,-0.11585558026101214,-5.2850939328740045e-05
115771,-0.1489918053670645,-5.283381714257791e-05
115824,-0.12289702809604827,-5.284730086418118e-05
115851,-0.10842429448355187,-5.285477923079866e-05
115897,-0.07229119019511389,-5.287344996760545e-05
115959,-0.021441703580164437,-5.289972496947274e-05
116046,-0.10608526682900699,-5.28559878556874e-05
116126,-0.1317902061575991,-5.2842705571570415e-05
116171,-0.13298408485627303,-5.2842088669260546e-05
116224,-0.15691038857255496,-5.282972544369591e-05
116288,-0.06388530956159326,-5.287779346336571e-05
116340,-0.14789538615399658,-5.2834383685495176e-05
116395,-0.1355423963534315,-5.2840766735749905e-05
116439,-0.12167878452597279,-5.2847930356300826e-05
116493,-0.030968368298154487,-5.2894802340947166e-05
116545,-0.06405586366140383,-5.287770533446031e-05
116590,-0.07017144638318261,-5.2874545283927395e-05
116652,-0.024536042248156087,-5.28981260594358e-05
116723,-0.12764817801934253,-5.284484584483517e-05
116796,-0.04887654877826367,-5.2885548806516324e-05
116867,-0.10628018580021907,-5.2855887136958134e-05
116938,-0.08128182774227075,-5.286880431563026e-05
116983,-0.09909254873677388,-5.285960114057078e-05
117042,-0.08737304559264801,-5.286565685493489e-05
117113,-0.0787966108593168,-5.287008847960013e-05
117177,-0.03026178702751072,-5.28951674463854e-05
117275,-0.12738016443392594,-5.284498433311908e-05
117319,-0.018444824397778812,-5.2901273520124234e-05
117426,-0.04424722321197693,-5.288794087663221e-05
117505,-0.1400986273055137,-5.283841243521601e-05
117550,-0.06554212081689588,-5.287693735407062e-05
117667,-0.11775604023032984,-5.284995732101266e-05
117783,-0.11812151330135248,-5.284976847336431e-05
117827,0.06817229343458599,-5.294603041116375e-05
117925,-0.09032119503223061,-5.286413348396571e-05
117998,-0.10925270011120317,-5.285435117612367e-05
118058,-0.11941285148563247,-5.2849101211703896e-05
118094,-0.13693119402331752,-5.2840049114779744e-05
118209,-0.05367642844436094,-5.2883068607474636e-05
118281,-0.021222419737550853,-5.289983827805689e-05
118370,-0.10905778113999111,-5.285445189488069e-05
118469,-0.09697280492484261,-5.2860696456892725e-05
118511,-0.13549366661062845,-5.2840791915480486e-05
118575,-0.10591471272919643,-5.2856075984606475e-05
118637,-0.14821212948221618,-5.283422001754965e-05
118691,-0.02102750076633877,-5.2899938996789526e-05
118753,-0.1264542993206686,-5.284546274714504e-05
118799,-0.09590075058317621,-5.286125040997246e-05
118824,-0.12067982479851093,-5.284844653988101e-05
118931,-0.12501677190797955,-5.284620554787312e-05
118995,-0.08101381415685416,-5.28689428039003e-05
119153,-0.11661089127445892,-5.2850549043633166e-05
119206,-0.11444241771972462,-5.285166953963017e-05
119242,0.005042911633275932,-5.291341012856723e-05
119331,-0.036645383334706086,-5.289186890756868e-05
119386,-0.11047094368127863,-5.2853721683990146e-05
119466,-0.06247214702030572,-5.287852367424217e-05
119527,-0.10087118434908404,-5.2858682082046186e-05
119590,-0.09989658949302369,-5.285918567576108e-05
119625,-0.13412923381214395,-5.284149694666738e-05
119661,-0.11356528234927028,-5.2852122773953305e-05
119723,-0.11276124159302048,-5.285253823877688e-05
119750,-0.1197539596852536,-5.284892495392084e-05
119803,-0.1305475977161221,-5.2843347653541475e-05
119858,-0.14597056131327737,-5.2835378283087856e-05
119894,0.013570616623804111,-5.291781657353483e-05
119974,-0.09538908828374452,-5.286151479668847e-05
120076,-0.12240973066801808,-5.284755266104536e-05
120138,-0.1216300547831698,-5.284795553601753e-05
120174,-0.15074607610797316,-5.283291067390472e-05
120218,-0.1240421770519192,-5.284670914157455e-05
120254,-0.06434824211822193,-5.2877554256359676e-05
120316,-0.12608882624964596,-5.284565159479338e-05
120343,-0.1382225322075975,-5.283938185307811e-05
120370,-0.08876184326253403,-5.2864939233896164e-05
120478,-0.12684413726309274,-5.2845261309658746e-05
120487,-0.09597384519738072,-5.286121264043169e-05
120496,-0.13383685535532583,-5.284164802477495e-05
120502,-0.13001157054528892,-5.284362463009543e-05
120511,-0.13958696500608198,-5.283867682189038e-05
120726,2.640956524205536,-5.427544226869018e-05
120771,0.03289195964520082,-5.292780031883867e-05
120824,-0.004849226155736736,-5.290829865238196e-05
120860,1.5537472325273978,-5.3713658304613294e-05
120888,0.02329220031300626,-5.292283992077916e-05
120922,0.009282399257138535,-5.291560076118649e-05
120968,0.04027451567985808,-5.293161504119099e-05
121055,0.36744600885932216,-5.31006714498917e-05
121108,-0.06495736390325967,-5.2877239510292705e-05
121153,-0.08401069333923976,-5.2867394253227884e-05
121242,-0.06634616157314567,-5.287652188924704e-05
121297,-0.056356564298526944,-5.288168372477529e-05
121340,-0.07543425860590856,-5.287182587789313e-05
121386,-0.12099656812673054,-5.284828287192203e-05
121466,-0.07643321833337044,-5.287130969435416e-05
121607,-0.05335968511614134,-5.2883232275447494e-05
121652,-0.007626821495508774,-5.290686341030943e-05
121732,0.06283638659765552,-5.2943273235575046e-05
121796,-0.04375992578394675,-5.2888192673496596e-05
121876,-0.09733827799586524,-5.286050760925826e-05
121938,-0.07185262250988672,-5.287367658478069e-05
122025,-0.11005674086745297,-5.285393571131397e-05
122061,-0.06605378311632756,-5.287667296736155e-05
122132,-0.0838888689822322,-5.28674572024576e-05
122187,-0.06222849830629063,-5.287864957266753e-05
122249,-0.09521853418393394,-5.2861602925579784e-05
122285,-0.1259670018926384,-5.2845714544009634e-05
122347,0.01639694170637918,-5.291927699528102e-05
122392,-0.11527082334737593,-5.285124148498294e-05
122463,-0.1058172532435904,-5.285612634395744e-05
122551,-0.09153943860230607,-5.286350399183219e-05
122613,-0.11644033717464834,-5.2850637172511026e-05
122668,-0.005555807426380502,-5.2907933546945436e-05
122702,-0.04371119604114372,-5.288821785317187e-05
122828,-0.04958313004890744,-5.288518370107126e-05
122864,-0.1090334162685896,-5.2854464484718224e-05
122908,-0.036279910263683456,-5.289205775521008e-05
122953,-0.07382617709340898,-5.287265680752682e-05
123013,-0.051897792832050794,-5.288398766602025e-05
123102,-0.028848624486223187,-5.2895897657258496e-05
123175,-0.07543425860590856,-5.287182587789313e-05
123228,-0.11704945895968608,-5.2850322426444055e-05
123255,-0.07911335418753643,-5.286992481164115e-05
123371,-0.0706831086826143,-5.2874280897239146e-05
123424,-0.02088131153792972,-5.290001453585025e-05
123479,0.04029888055125961,-5.293162763102158e-05
123521,0.05060522115409792,-5.2936953134536774e-05
123601,-0.03589007232125931,-5.28922591927031e-05
123674,-0.028994813714632254,-5.289582211821165e-05
123709,-0.13006030028809193,-5.284359945041953e-05
123790,-0.04909583262087725,-5.2885435497935646e-05
123914,0.03959229928061582,-5.2931262525604275e-05
123969,-0.1138820256774899,-5.2851959105993904e-05
124028,-0.037522518705160435,-5.2891415673245755e-05
124073,-0.0650791882602672,-5.2877176561069925e-05
124117,0.08162170244821901,-5.295298000437697e-05
124153,-0.039983370716712846,-5.289014409912709e-05
124206,0.11999637490559581,-5.2972809006721965e-05
124233,-0.09100341143147288,-5.2863780968371846e-05
124331,-0.11661089127445892,-5.2850549043633166e-05
124411,-0.0938053716426464,-5.286233313645646e-05
124493,-0.0848878287096941,-5.2866941018891294e-05
124563,-0.1061096317004085,-5.285597526584987e-05
124616,-0.10148030613412178,-5.2858367335979215e-05
124634,0.07190011875901689,-5.294795665709122e-05
124661,-0.07000089228337203,-5.287463341283259e-05
124723,-0.04663498060932482,-5.288670707203349e-05
124750,-0.11651343178885287,-5.285059940298413e-05
124803,-0.06951359485534185,-5.287488520968331e-05
124849,-0.06888010819890263,-5.2875212545601695e-05
124885,-0.06566394517390343,-5.2876874404847845e-05
124938,-0.02283050125005045,-5.289900734842698e-05
125016,0.04256481359159993,-5.293279848642507e-05
125061,-0.020320919495695006,-5.290030410222439e-05
125098,-0.10769334834150661,-5.2855156926068e-05
125105,-0.12331123090987392,-5.284708683685736e-05
125114,-0.11980268942805662,-5.284889977421802e-05
125123,-0.13254551717104585,-5.284231528644966e-05
125132,-0.13205821974301568,-5.284256708331384e-05
125141,-0.13247242255684133,-5.284235305599043e-05
125150,-0.10939888933961224,-5.285427563706988e-05
125169,-0.12470002857975993,-5.284636921581822e-05
125178,-0.10571979375798435,-5.2856176703321866e-05
125347,1.8911032419526927,-5.3887977267216174e-05
125374,-0.1107145923952937,-5.2853595785571516e-05
125418,0.3461998409972062,-5.3089693106998864e-05
125472,0.6884288247028029,-5.326653003841506e-05
125490,-0.12655175880627462,-5.284541238775285e-05
125542,0.27500568676199666,-5.3052905586382995e-05
125588,-0.11222521442218727,-5.2852815215316545e-05
125622,0.12301761895938296,-5.297437014721803e-05
125659,-0.11904737841460984,-5.284929005935224e-05
125677,-0.14394827698695212,-5.283642324003066e-05
125757,-0.13639516685248432,-5.284032609131982e-05
125846,-0.10591471272919643,-5.2856075984606475e-05
125873,-0.09573019648336563,-5.286133853886378e-05
125962,-0.06074224115079858,-5.287941755308476e-05
125999,-0.10486702325893153,-5.2856617347820925e-05
126022,-0.1058172532435904,-5.285612634395744e-05
126077,-0.12189806836858638,-5.284781704773361e-05
126102,-0.12847658364699385,-5.2844417790187934e-05
126148,-0.09122269527408643,-5.286366765977729e-05
126166,-0.11278560646442198,-5.285252564891159e-05
126228,-0.12935371901744816,-5.2843964555851344e-05
126326,-0.11432059336271708,-5.2851732488846426e-05
126380,-0.11527082334737593,-5.285124148498294e-05
126406,-0.08228078746973262,-5.286828813207742e-05
126433,-0.06500609364606268,-5.287721433059682e-05
126503,-0.12211735221119997,-5.284770373916681e-05
126585,-0.08067270595723301,-5.286911906171069e-05
126647,-0.09173435757351815,-5.286340327308904e-05
126674,-0.13948950552047598,-5.28387271812691e-05
126718,-0.0784555026596957,-5.2870264737397064e-05
126772,-0.1308156113015387,-5.284320916527185e-05
126825,-0.13356884176990924,-5.2841786513045404e-05
126905,-0.14896744049566296,-5.2833829732442774e-05
126978,-0.0768474211471961,-5.2871095667003e-05
127019,-0.052409455131482485,-5.288372327931119e-05
127064,-0.08252443618374772,-5.286816223364533e-05
127126,-0.11407694464870198,-5.2851858387265056e-05
127144,-0.1001889679498418,-5.285903459765351e-05
127171,-0.10998364625324844,-5.2853973480840863e-05
127224,-0.10167522510533383,-5.285826661723607e-05
127251,-0.08001485442939227,-5.286945898743927e-05
127288,-0.06420205288981289,-5.28776297954204e-05
127322,-0.1256258936930173,-5.2845890801806146e-05
127368,-0.05691695634076167,-5.2881394158404616e-05
127386,-0.0827924497691643,-5.286802374537529e-05
127411,-0.13573731532464356,-5.284066601704798e-05
127493,-0.07236428480931843,-5.287341219809244e-05
127536,-0.13288662537066698,-5.284213902863927e-05
127563,-0.13415359868354546,-5.284148435683026e-05
127625,-0.11027602471006658,-5.285382240273329e-05
127689,-0.08642281560798916,-5.286614785881225e-05
127714,-0.13927022167786238,-5.28388404898359e-05
127750,-0.10586598298639342,-5.285610116428196e-05
127812,-0.12881769184661496,-5.2844241532377124e-05
127858,-0.14350970930172496,-5.283664985719285e-05
127901,-0.14051283011933932,-5.283819840786485e-05
127938,-0.11524645847597441,-5.2851254074820474e-05
127983,-0.05272619845970209,-5.288355961134506e-05
128052,-0.1200463381420717,-5.284877387579939e-05
128105,-0.009649105821834036,-5.2905818453367e-05
128178,-0.09668042646802448,-5.2860847535000296e-05
128221,-0.10050571127806142,-5.285887092968065e-05
128301,-0.12182497375438188,-5.284785481727438e-05
128374,-0.02748419168773868,-5.289660268845621e-05
128436,-0.13064505720172814,-5.284329729417663e-05
128472,-0.0910521411742759,-5.2863755788682905e-05
128524,-0.10174831971953838,-5.2858228847723054e-05
128560,-0.10311275251802288,-5.285752381650799e-05
128588,-0.0656395803025019,-5.287688699467844e-05
128613,-0.09343989857162378,-5.286252198409092e-05
128659,-0.10571979375798435,-5.2856176703321866e-05
128711,0.12408967330104934,-5.297492410029777e-05
128864,-0.12411527166612371,-5.284667137203378e-05
128882,-0.14463049338619438,-5.283607072443763e-05
128962,-0.12967046234566776,-5.2843800887891943e-05
129040,-0.10969126779643033,-5.285412455896231e-05
129095,-0.11351655260646726,-5.285214795364225e-05
129111,-0.10381933378866665,-5.285715871106313e-05
129139,-0.09629058852560034,-5.286104897247271e-05
129184,-0.10428226634529532,-5.285691950406382e-05
129246,-0.10035952204965236,-5.2858946468734435e-05
129282,-0.12686850213449424,-5.2845248719807336e-05
129317,-0.1488212512672539,-5.283390527144189e-05
129380,-0.10995928138184694,-5.285398607069227e-05
129460,-0.0656152154311004,-5.2876899584536786e-05
129503,-0.1527927253056999,-5.2831853127123135e-05
129567,-0.09499925034132035,-5.2861716234147004e-05
129585,-0.10177268459093988,-5.2858216257857766e-05
129629,-0.11700072921688306,-5.2850347606133416e-05
129656,-0.0797955705867787,-5.28695722960477e-05
129718,-0.1360784235242647,-5.284048975923759e-05
129745,-0.09044301938923817,-5.2864070534763334e-05
129763,-0.10386806353146967,-5.285713353138765e-05
129816,-0.10208942791915951,-5.2858052589898786e-05
129898,-0.10016460307844029,-5.285904718749146e-05
129914,-0.12041181121309434,-5.284858502815105e-05
129987,-0.11205466032237671,-5.285290334420828e-05
130026,-0.11931539200002643,-5.284915157106832e-05
130062,-0.11797532407294344,-5.28498440124181e-05
130124,-0.11622105333203478,-5.285075048110558e-05
130231,-0.11298052543563407,-5.28524249301962e-05
130286,-0.13057196258752363,-5.28433350637174e-05
130295,-0.13242369281403832,-5.28423782356655e-05
130302,-0.12335996065267693,-5.2847061657167996e-05
130311,-0.1339830445837349,-5.2841572485721166e-05
130320,-0.1342510581691515,-5.284143399745154e-05
130339,-0.12801365109036517,-5.28446569972007e-05
